business_id,review_stars
17blokEfgkZCXa9tJ6XHuQ,4.125
1BGdIwZlmMqNOgSeLpSrKg,1.6
1BmnmQChZE8xGdhoGV-VNg,4.075757575757576
1CgVIMgnvGKdVkkAXQlsWg,3.5675675675675675
1DjtSWDLN16UTffEEu9V8A,3.576923076923077
1DtyA7pnc66hTkv64lKlzw,4.515873015873016
1Epby_tsFDci4sP0Nbjwsw,3.1153846153846154
1FH0-rrgqziDLAw0pZD3QQ,2.6
1FL3oE2mqq_EFAYPd1TWUg,3.108108108108108
1HWH_BE_wMfX88cRoH-NCQ,4.357142857142857
1HplwLVbBid-Bgw1sEPGFg,2.25
1I3PnP5FSkur8AXp6izLOw,3.7083333333333335
1K4qrnfyzKzGgJPBEcJaNQ,3.8
1M-oyCcUluxwTid8vbBSdA,4.0
1N5cHdQi_DdK0XpvfpSyRw,4.484848484848484
1NeLactWtnH2g8z1v4nrgA,2.5
1NyHpXJqSLHnvDCOW0nJDg,3.25
1O-BkFQRbCjyqAeweeGibQ,1.6666666666666667
1PJpo48hSChCbriXEHGSjw,4.25
1PQzTopufAMDpx0HHBFeRA,3.5031847133757963
1PfNM_6ouYvNEbAukY76EQ,3.774193548387097
1PnHQEOXnxosKYhB86Ou7A,3.2666666666666666
1QLO57LyvlljHDHnh7zcSA,3.65625
1QwX7Cgkm6KnlcGNDTh6EQ,3.4050632911392404
1R1fDdhOAW3rSk-eQdp7Tg,1.6
1RE-r3jSXwDoH252u2or1g,3.7
1SZl9GgyGZZalzI54eqcCg,4.142857142857143
1SknhuCmaR0PIIjQY3e6eg,3.646551724137931
1TdqKCm_Ef9Zl8Ve4wopzQ,2.8666666666666667
1UV-aVwRPCGgg5R-HAS6vA,3.0952380952380953
1VAsBosvx02jpvIUxiKvmg,4.586206896551724
1WE-vUAugCNBg7-Vg4HKBg,3.4375
1WPxPejsYeOsYvdDepA91g,3.814814814814815
1W_gZM_uuEvJqapbIl6z9Q,4.190476190476191
1WmrBqFd0ZcbuYTOlbHsig,3.6666666666666665
1XCR1GxL44O2hg3ehRwtMA,3.111111111111111
1XHDkz_n-H3U--xCmC1Lmw,2.611111111111111
1XhmwU5PhWABf7IqeLwfBA,3.7857142857142856
1YNfwe0liq2afvbNQT0LSA,4.216216216216216
1Z9rGyR3Ld2mtnOTE4pNcg,3.0833333333333335
1_qcKXfm8H8zecygxHjeWw,2.272727272727273
1aLp6gIgMCnZN82nmd7YrA,2.1666666666666665
1dAKYE4NOY9XqnDqgRRgIw,3.3225806451612905
1fZuXWkUfdwT76oKGOhhUw,3.4761904761904763
1fnaD5AuE6g3XfG8e1zNnQ,4.526315789473684
1gBBumY1aO5x4ybRYWRacA,3.1176470588235294
1gKfooshVPeDMQZM3mCN0A,3.466666666666667
1gL9mw6HRbetCb9vOBoPQw,3.111111111111111
1gi5Q-Mcd5SwjLfk_83Zgw,3.5
1hUvpPDLiVS7Ht2LPROFTA,3.857142857142857
1i13cN3pfq7sWaQtg_t1DQ,3.6551724137931036
1j8Ic7I5E9ztBe1lMZ_06w,2.5
1kVicFRGjgUrB6IezlTTdw,3.4864864864864864
1ktzkEqz44ivm54hTEj4mw,4.7272727272727275
1laaO5PS8fLK5kPTkSSYsw,2.4027777777777777
1lkX72n61i4eJInmnkgVdw,2.3333333333333335
1nEYOQZAbtGa42ZGZ5fnaQ,4.2
1nQMj-F3Oz3IeP9h10CNIA,3.874125874125874
1ojeNI9mlgKku1qMRpuMOA,3.75
1pE3hc4Y13X2wCjhhi1e-g,4.184210526315789
1pU0GJXTDPTJ2HfcuZt7dA,3.7777777777777777
1pXyaPUXMqZyxW1Ew7BLUg,3.0294117647058822
1pdkfe-fVY3cW8NTtHfb6Q,2.0
1q7pY0KDlJJC_wNdGdSs7Q,3.7
1qOxjcR4x8JzLFjRX0rvXw,3.6
1tinvR_pRVARKO_JGC-IHw,3.25
1tsUXKaHQ20rnfXMAdLUmA,3.7419354838709675
1uAYx8wgiRXNB_I9g1n8eQ,3.984126984126984
1uK8uzFOaZTLR5_eDhjAdA,3.125
1vWnLt2mZ9U1fGnvRsCD8Q,3.588235294117647
1vqFEbZ4xUsHAbiHmPzuhw,4.513888888888889
1vrrpIhpK628PUA0XWWd8g,3.391304347826087
1x1iWOkPZ44ETS_2uspuzw,3.090909090909091
1xB0Qf2-TN6CQ5c4Fh7vqg,4.011811023622047
1xgJ9E_s_8n9fgw3HQbbug,4.0508474576271185
1yKlYyiQxUD8agP6VAhQXw,3.3333333333333335
1zFAb8xhhsP6uvt_0I0CFw,2.1
2-0Z3UeQZ_Mx98m8Dv3oeQ,2.8160919540229883
2-E9r2MPAlAcuWVzI4hNaQ,2.5789473684210527
21QPpgP86hABa5ZmfLvooA,2.9375
221yhLSs8tK2Cn_mxCX9dQ,2.7142857142857144
22qmrbn4SgYmrjMnOhmo7Q,1.6875
24EW3P7M3RBDZQawpVt5qg,3.6
24rMzdpKbBdgFCPpMye5KA,2.3333333333333335
25IJ2tocJfC1ufW-qnRjMw,3.6
26E-xm4fqOzSPATzy5n7-Q,3.2222222222222223
27_N5P9HZ86IviONPT_twg,3.797752808988764
27vF5LESbv4kFQfHZUDCnw,4.014084507042254
28adZ4lsuUeVB2aWzohK9g,3.6081504702194356
299zxPD5gd-mB00nBsKJuQ,3.46875
29L2u1-bqyXebJls83ArzA,3.6333333333333333
2Di7Tm9GgDPXefC6vGjvpA,3.5588235294117645
2FImjoBv0qvq9NumhcVOyA,3.267605633802817
2Gd-Gbi--RlOp6NmLbFMfQ,4.8
2GmBEeMQ88t03LlAlSHBGw,5.0
2H5EaBEreDzzP7sPmD_oDQ,3.8823529411764706
2KduMkQeDDgVHwsOGoIi_A,3.0727272727272728
2KkTzafNqkEKr5VTjsR3hw,2.25
2Li0n3-NsCNAje1pZYtHXQ,3.235294117647059
2Mnz482BN5VFpJ9vcY84KQ,3.4
2OB0p5idPAicilqf_wzHLQ,3.608695652173913
2PCz_uVX7GOXtGHNXAPXhw,2.9
2PSc2RDLy2xh3FXabBYqOQ,2.25
2PZRu5q70e0p7jEMxaXsDw,2.854368932038835
2PbXyP13ZAYXSJQeqW4Vcw,3.7222222222222223
2Q89PhkcyT9uZnQORmqMKg,3.5199004975124377
2S9t90Q0qZWCV7X_u0rxZQ,3.0950570342205324
2SyYW8GiDZsqtPb-aCbosg,4.011363636363637
2TpwdhlF-A-I3AqnyyaWkA,4.0
2UFl9gLOQrSGY2sPu6U-kA,3.3846153846153846
2V8r_VDFqbGNZclTW25FGg,1.8571428571428572
2VtTzskzFcwVnXgGYsY1lQ,3.704225352112676
2Wff1lKhXu56Rdsf0omDGA,3.386861313868613
2WgzmQbJHokymGYvihjpfw,3.0
2X5I7wY_bqYWOub-q2Ba3Q,4.315789473684211
2XIvAOQ4SaZN5GB5qBiuhQ,4.0
2Xh-ZYlvm1SxcKdEaD51DA,4.416666666666667
2XibM_ahlC7kRP59gLOnCA,2.5625
2XmDmFOlkyfiVmI2AUKOgg,3.8181818181818183
2Y-28XrkMeeA4FFvv_73tw,3.8191489361702127
2YUPCtZkuoGQ4wBn8ncV_w,3.0
2ZZp5V8N0nHlsml01XBJUQ,3.3508771929824563
2aIgbnGUg8VC0u9iXO-wnQ,3.673076923076923
2auigv5pF08RjJ8CL1dIVw,3.020066889632107
2cKAew-9iLS-mo-TtOgFiA,4.047872340425532
2cYTy7YlmlS9uuuQI1Trzg,3.3783783783783785
2dAlfY0SiQ997134xzy43Q,3.5
2eepSuWlhBRRU-kyJ50DJg,3.230769230769231
2fDV6hTfxXowbXls-bi-xA,3.6470588235294117
2fDzEmG_wIcYn5gdtD9cUQ,2.6666666666666665
2gDHQELrlq3jVuZZfJeWUg,4.081081081081081
2i0dDzxLuQQAwzxDZVR-1g,3.450199203187251
2iWSwUOq-Qryo_BKEt_qyg,3.3333333333333335
2izBtfTAHSqhdT9Ym88iyg,4.466666666666667
2jfkLlCWymebnlveEPLUbg,2.7142857142857144
2lHLb0Hi_UtGa1Bne-jZuA,3.857142857142857
2lo7N8RZOCS0DDxO6LPQhw,3.8347826086956522
2mKFNjIEktW2Nl1yV2cj7g,2.65
2mZGnGIMUNRQY3d0hjdAxg,2.4210526315789473
2nqMgNGA0ejmpYFuH77xAA,3.903225806451613
2pKpeyPnek0I-_yEvlFK3A,2.8333333333333335
2rZy8hefL26IEpyA-sPQ-A,3.6923076923076925
2vBo1wWJckBnGOHhxt9ecg,2.5903614457831323
2vuAlukfUZf3vbHsexEeDw,1.0769230769230769
2vyjdKZJM5fv0v7Iob0FcQ,3.25
2x64_adB5TvPmIJSwCUW3A,2.3333333333333335
2xP6Ng5FVqIhnYgFtrQNYQ,1.375
2xn5cEvhZFxFRcnxhcT0Yw,3.676470588235294
2xw-Ksu9b2jDYlZaApXcBA,3.9362745098039214
2zd-1R3CdnaMDXTAEVa2Qg,2.3636363636363638
3-A-wVAkoyz39nSHaExpLw,3.9808917197452227
30wRyFfMr2A-ENybKUeITg,4.0
343DKCvz6HzCIep8J7yCwA,4.0
34OwRFftkT7t3iBquazJcg,3.8653846153846154
35ET2yviSxhkMmQa89rFKA,2.9827586206896552
35Mdu_9unGIn4pMoQByWFQ,3.230769230769231
35SEr0cPTuoBJ1DYQ686pA,4.299450549450549
37joQpD9m5AIcrW1c8OBnQ,3.75
37kk0IW6jL7ZlxZF6k2QBg,4.016666666666667
3BJhHBe9xEKe8jaIDd8SWg,3.8205128205128207
3CSypkv-tJsf-CzXc3qoXQ,5.0
3CpkZgNot1KVmKBB-bzojg,3.5846153846153848
3D-FJxp8bsBzm3zJVqs92g,3.2515337423312882
3EEduJ0h8BhA0ZXWL2G9Ew,1.7142857142857142
3FBI3pUYGbmoM7gaWwG8LQ,3.6666666666666665
3FCIoZE9xjVZgKgPXOx_8g,4.16
3FIkWl-cUyUas7Wvd9NMNQ,3.893617021276596
3FVpx9ksZLgOrYy1I05Ypg,3.6153846153846154
3FekhBpUmAWXBCvXBhuqVQ,3.6666666666666665
3FlkZKB0Gma6ss3G-aCiHg,4.0
3G13CB2Y5MW3g_K7NjWU6Q,4.875
3G4KcScA5srgsg-fAtWs2Q,3.7157894736842105
3GJG2D4sBDscfH0rZgsbmQ,3.3278688524590163
3HVxkz03TS_ssJ7j3x5dRA,4.091370558375634
3HwLDQhV8nS4mgWFtRMA5A,2.6842105263157894
3JqOFWCdt5oqQPw8hzekFg,3.8
3K9Ubut2voHsQeVq0PCn3w,1.8333333333333333
3Kx4IdA-knGK-9QrGtGl2w,3.2142857142857144
3LsMfYF4cllUZbxve3scIA,3.5194805194805197
3M0D9uZENSycJ2X6tyr9hA,4.166666666666667
3M35_fZ4jp9K502AHHtF4g,4.035714285714286
3MGBjyl6zMdIx5idpgDciQ,3.2
3MZ_H6D9jQFX1tBUIh_Iiw,3.18
3N5bwNdig7uRddd3kozENA,2.25
3Nw_mnpdpqtAJ5bRt0jsvw,2.732142857142857
3OdBW4ooaACTNugCb03Djw,2.2
3OknFx5ox_1O9nmP5DSFBA,3.7864077669902914
3Q1tXKfNsCDI6C6qaTUFiA,3.9411764705882355
3Q2Ks5Je6AI_3fZpQ-vRBg,4.833333333333333
3QRdvd5F6rnKzLLb1mIg6Q,2.816326530612245
3QS2Wgedv3jjKC5vJXJTcA,3.4705882352941178
3RlylOY452bA8rwliPUeUQ,2.9210526315789473
3S8nDh3gK2BmG-_HjDjh6w,3.7560975609756095
3SLMbM0m_9zQObNZ9gPoXg,3.9310344827586206
3U2xuNVUApXMCvFmp59GYw,3.0
3U4Hliqj5dgmIQzC73IWHw,4.142857142857143
3UsFBwW-gWCIrAV3e8VEEw,4.2
3VG1kauULRxmq8N_g4s-FQ,1.0
3VHJGvjHeEki7Hiyt-Hv5g,4.242857142857143
3ViZTK4gYnsDdgAKocCLrg,3.736842105263158
3XD9zBYx5ODqYFf1krf09A,2.764705882352941
3XUmcXMoToEFNJQ7gp5UYQ,2.5555555555555554
3XVAfJQdX327pqNZg5KV5g,4.04424778761062
3YKV1eralyrKQqoWOTJMDA,4.1125
3Z55ll2Rx43I96aozFG3Eg,3.3421052631578947
3_pqjWhP3js9AQy3Ktm2uw,3.2564102564102564
3a6mYGQkiWqw1ZKOjO4sag,4.0
3a7Qby_IX7sU7O6ZsQZeOQ,3.8503937007874014
3aTV63AWpUObtZhrFAp5nA,4.444444444444445
3arvbgWru85P86FUE2cJhA,3.5
3bANQdvmchoqIffR4A0Nnw,3.0
3bd5LGDc0v782OlAWU3R1Q,3.227272727272727
3biAdoMqbR3E2tHikgd2kQ,3.945945945945946
3bvTPnnru-6ub40R30NGZA,4.703703703703703
3cAy1gxlprn1ue0q3L_ziw,3.5892857142857144
3cXsW6HxqW1HS4fcNCP1HQ,1.6923076923076923
3dG6AB7o5QMVQzga0zotiA,3.194244604316547
3dJO-9Fk9Ucrev6lqHoZKQ,4.666666666666667
3dbAuGqDZYjwJ2Bv6I-e_w,3.6610169491525424
3dfJjFeXVb8UoESrypybeQ,2.4516129032258065
3etJqAlwlr8km-MXTOBIFQ,3.656716417910448
3ffpa2xSDjK4XhF2E-jp1A,3.411764705882353
3glVZZh_vyZH1VvPU0307A,4.038834951456311
3iOwOfLC3LPcM6Q6OUQuzA,2.6666666666666665
3jNJMmPNWl6SQD_98fz-bQ,1.75
3jUSHsTY3yiW-sJhZKPQzQ,4.5
3ju6l-HjSFxQN2r6K7i1gQ,4.318181818181818
3kth9Q4R5qBYdd9TG8AJ1Q,4.0
3nCK-90bwHpXMzeHJUi-Sw,4.25
3ohJ9WQLb5Cbb_j1zdJ-xg,4.17037037037037
3ot6ucvk6eG6Zgtzc2-gwg,3.5714285714285716
3psSpUMwT4zdNca2pOPxRw,2.1363636363636362
3qTSOuJ-ZyU1L7o62KHSIg,4.0703517587939695
3quopZyL8WuqVFfsCi0z2A,4.505263157894737
3tYUoa6fOerRek-Pv9tQVw,2.0
3tiEjjBtdfV5_npPNzs0Cg,3.525
3tqwUw4XWf-RFEtVROZ2ZQ,3.9444444444444446
3uIXuw878fNjxZ2Li1diFg,3.7606635071090047
3uOxuJUnx72b86-3NKhX0A,2.806451612903226
3utUsvqVVbTuz8AdSxXOyQ,3.888888888888889
3uvnTtcsz0OxU4m5hOppCQ,1.6
3vs6rARRBm-O99y4bryilw,3.5319148936170213
3vykxItKNuoeQjoYnATXpQ,1.3333333333333333
3xUoXuEgJhHlSgBsSfKeCQ,3.434931506849315
3xnp-QeBCYR7_aA_xPIi1w,3.5294117647058822
3zKqIaiW_DENjZNcd31W4A,3.7777777777777777
3zyt4IW7Ic0yyeiLV7hk_w,4.1
4-FgbYd8jUSqevNRxRtS-w,3.696774193548387
41o1FUbCYKJv2djtnlkzlg,4.166666666666667
42-UJ-c_97IeqUc6BWjmnA,2.7865168539325844
43PeF0ERpSIiEbXM6f9N2g,2.6226415094339623
447ZwFuzlKlctvMP7HfUUw,2.1
478M4YWQnrub1CkPpWnwBw,1.6136363636363635
478TIlfHXfT3wvww54QsPg,3.529680365296804
47AFsjZdcv1ntYujPwo6gA,4.363636363636363
47d-ZqdPRIAu87DZk4edow,3.75
47wBHgBwQ8_70sjmXow_1g,4.623376623376624
49fcUkW5tOHlqBakrWTMzQ,3.458563535911602
49pQN7EwMu_Ct60w8su6_Q,3.0
4B6HGu5C68dfUk5_N2lbYg,4.4186046511627906
4BBda3yy_8GXGmYLcgggHw,3.9724770642201834
4BZwZrm3atfkDkc0gV3sCQ,3.625
4CDBiS3Q1JPk4WicswFPnA,5.0
4DLsC4BTUoEqFGusetQVlQ,3.3229166666666665
4EHm8WnFG-AbRpK7w6UEvg,3.546666666666667
4FE9FM8uvn9CV76Bxfxogw,4.3
4FX9F9dWkbwSxDet19GVgQ,2.466666666666667
4GD8CguXrkwOKi-XxFRESw,4.818181818181818
4IaSz1bu3V1yWqJmS1MTzg,2.142857142857143
4J5WT8HM2IINOmVtvRihbg,2.75
4Jscimulh38Rq2hOgjb2Hg,4.447058823529412
4JxFc9_0epj0YJPcJy3Xsg,4.146341463414634
4KPp6fLU8WJHJ63bxSb3Ww,3.5641025641025643
4LoiyV3UHf-cFlqGVNBY4Q,3.3728813559322033
4MMPpETGn-3LG5xMpcPO7w,3.1333333333333333
4MQaqhBUJCpghGukSWNq7w,3.507425742574257
4NlY7ECgX8Colkl0mBaaeQ,4.0
4Nn9QoRDkOr-DWMF7KPqOQ,4.25
4POPYEONJpkfhWOMx_PyGg,3.729957805907173
4P_HNoH4cjoCdPHPb2LTXA,4.6923076923076925
4QTwtaua8tjc-PuneLXJzw,4.4
4RggTW3skfGuUt0MOY_zHw,3.203791469194313
4SQvBWjDh_eUx_10M-eigA,3.6346153846153846
4SyAKQevPuB4punANp41-Q,3.593220338983051
4U9hnKTGidPKOSu_28m9dA,4.071428571428571
4Ua5_CI0rKq3ar5hUTUprw,3.954314720812183
4VFSvjuAkcpa2IOPc92Ksg,2.5873015873015874
4WW0U2mKgFYJILnWLmUwLA,3.4482758620689653
4Yf6bdaOPPz2TkA-LY91Ig,2.6666666666666665
4YnTxQ5j7tsbBhlasnDnPw,4.6
4ZRd3oBKR6z1Fk4C25aD-A,4.0
4_EgrMY-EI-i-xyWixI2qg,4.524904214559387
4_L9bnIvY8TLDfiTBGcnRA,4.226053639846743
4b-S_9yuEMEqlX8uFH79wQ,4.333333333333333
4bkscJWTq7mtILrM2lF8yg,3.5
